YEAR,BANAME,BACODE,BANAMEPCAP,BAHTIAN,BAHTIOZ,BAHTIANT,BAHTIOZT,BANGENAN,BANGENOZ,BANOXAN,BANOXOZ,BASO2AN,BACO2AN,BACH4AN,BAN2OAN,BACO2EQA,BAHGAN,BANOXRTA,BANOXRTO,BASO2RTA,BACO2RTA,BACH4RTA,BAN2ORTA,BAC2ERTA,BAHGRTA,BANOXRA,BANOXRO,BASO2RA,BACO2RA,BACH4RA,BAN2ORA,BAC2ERA,BAHGRA,BANOXCRT,BANOXCRO,BASO2CRT,BACO2CRT,BACH4CRT,BAN2OCRT,BAC2ECRT,BAHGCRT,BACNOXRT,BAONOXRT,BAGNOXRT,BAFSNXRT,BACNXORT,BAONXORT,BAGNXORT,BAFSNORT,BACSO2RT,BAOSO2RT,BAGSO2RT,BAFSS2RT,BACCO2RT,BAOCO2RT,BAGCO2RT,BAFSC2RT,BACCH4RT,BAOCH4RT,BAGCH4RT,BAFCH4RT,BACN2ORT,BAON2ORT,BAGN2ORT,BAFN2ORT,BACC2ERT,BAOC2ERT,BAGC2ERT,BAFSC2ERT,BACHGRT,BAFSHGRT,BACNOXR,BAONOXR,BAGNOXR,BAFSNXR,BACNXOR,BAONXOR,BAGNXOR,BAFSNOR,BACSO2R,BAOSO2R,BAGSO2R,BAFSS2R,BACCO2R,BAOCO2R,BAGCO2R,BAFSC2R,BACCH4R,BAOCH4R,BAGCH4R,BAFCH4R,BACN2OR,BAON2OR,BAGN2OR,BAFN2OR,BACC2ER,BAOC2ER,BAGC2ER,BAFSC2ER,BACHGR,BAFSHGR,BANBNOX,BANBNXO,BANBSO2,BANBCO2,BANBCH4,BANBN2O,BANBC2E,BANBHG,BAGENACL,BAGENAOL,BAGENAGS,BAGENANC,BAGENAHY,BAGENABM,BAGENAWI,BAGENASO,BAGENAGT,BAGENAOF,BAGENAOP,BAGENATN,BAGENATR,BAGENATH,BAGENACY,BAGENACN,BACLPR,BAOLPR,BAGSPR,BANCPR,BAHYPR,BABMPR,BAWIPR,BASOPR,BAGTPR,BAOFPR,BAOPPR,BATNPR,BATRPR,BATHPR,BACYPR,BACNPR,BANBGNCL,BANBGNOL,BANBGNGS,BANBGNNC,BANBGNHY,BANBGNBM,BANBGNWI,BANBGNSO,BANBGNGT,BANBGNOF,BANBGNOP,BANBCLPR,BANBOLPR,BANBGSPR,BANBNCPR,BANBHYPR,BANBBMPR,BANBWIPR,BANBSOPR,BANBGTPR,BANBOFPR,BANBOPPR
2020.00,PUD No. 1 of Douglas County,DOPD,774.00,0.00,0.00,38399657.50,17990352.50,4377027.00,2050650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,,,,,,,,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,0.00,0.00,4377027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4377027.00,0.00,0.00,4377027.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Puget Sound Energy,PSEI,3033.20,41892833.77,12905834.33,62998429.59,21734904.24,9328392.00,3392220.00,915.49,352.87,43.54,2430918.34,150274.62,16295.60,2435224.81,--,0.20,0.21,0.01,521.19,0.02,0.00,522.11,--,0.04,0.06,0.00,116.05,0.00,0.00,116.26,--,0.26,0.28,0.01,702.31,0.02,0.00,703.55,--,0.00,41.57,0.26,0.26,0.00,48.74,0.29,0.29,0.00,3.75,0.01,0.01,0.00,2109.80,716.10,716.21,0.00,0.09,0.02,0.02,0.00,0.02,0.00,0.00,0.00,2117.03,717.00,717.11,--,--,0.00,3.22,0.04,0.04,0.00,3.22,0.05,0.06,0.00,0.29,0.00,0.00,0.00,163.33,118.61,118.62,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.89,118.76,118.76,--,--,0.32,0.33,0.02,733.70,0.03,0.00,735.28,--,0.00,4090.82,6491698.04,0.00,1241097.00,134392.00,1164552.00,95.00,0.00,292477.15,-10.00,6788256.01,2540136.00,1299039.00,6922648.01,2405744.00,0.00,0.00,0.70,0.00,0.13,0.01,0.12,0.00,0.00,0.03,0.00,0.73,0.27,0.14,0.74,0.26,0.00,535.00,2500554.15,0.00,0.00,65701.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00
2020.00,Salt River Project,SRP,16999.70,213541419.38,112921788.81,219109623.38,115624839.81,60730348.00,29638689.00,6952.65,4010.48,138.98,14170536.17,1072410.91,139484.59,14204724.52,--,0.23,0.27,0.01,466.67,0.02,0.00,467.80,--,0.07,0.07,0.00,132.72,0.01,0.00,133.04,--,0.49,0.58,0.01,995.47,0.04,0.01,997.88,--,2.03,0.00,0.33,0.49,1.94,0.00,0.37,0.54,0.05,0.00,0.01,0.01,2666.38,0.00,827.76,995.39,0.27,0.00,0.01,0.04,0.04,0.00,0.00,0.00,2685.03,0.00,828.53,997.80,--,--,0.16,0.00,0.05,0.07,0.16,0.00,0.05,0.07,0.00,0.00,0.00,0.00,209.76,0.00,118.64,132.72,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,211.23,0.00,118.75,133.04,--,--,0.62,0.68,0.01,1085.85,0.05,0.01,1089.04,--,2582192.80,13790.05,25876258.17,31552433.00,166077.00,0.00,111125.00,430791.00,0.00,0.00,-2319.00,60022355.01,707993.00,541916.00,28469922.01,32260426.00,0.04,0.00,0.43,0.52,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.99,0.01,0.01,0.47,0.53,1901096.02,0.00,12442357.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,Seattle City Light,SCL,2027.00,138072.74,51093.21,52831259.06,25049274.25,6029986.98,2859540.83,176.47,73.87,0.36,3519.39,314.15,31.46,3528.00,--,0.06,0.05,0.00,1.17,0.00,0.00,1.17,--,2.56,2.89,0.01,50.98,0.00,0.00,51.10,--,14.84,13.10,0.03,295.97,0.01,0.00,296.70,--,0.00,0.00,0.89,0.89,0.00,0.00,0.63,0.63,0.00,0.00,0.02,0.02,0.00,0.00,659.25,659.25,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,659.93,659.93,--,--,0.00,0.00,0.16,0.16,0.00,0.00,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,116.92,116.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.04,117.04,--,--,13.36,13.08,0.03,334.43,0.01,0.00,335.15,--,0.00,113.68,10563.30,0.00,6006205.00,13105.00,0.00,0.00,0.00,0.00,0.00,10676.98,6019310.00,13105.00,23781.98,6006205.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,10676.98,0.00,0.00,10370.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
2020.00,Seminole Electric Cooperative,SEC,6051.30,99987274.49,47219759.01,99987274.49,47219759.01,11065575.00,5129273.00,2684.33,1333.93,4986.67,8881202.48,1688694.51,242560.94,8938452.74,--,0.49,0.52,0.90,1605.20,0.15,0.02,1615.54,--,0.05,0.06,0.10,177.65,0.02,0.00,178.79,--,0.49,0.52,0.90,1605.20,0.15,0.02,1615.54,--,0.66,0.00,0.23,0.49,0.69,0.00,0.23,0.52,1.50,0.00,0.00,0.90,2108.23,0.00,850.42,1607.17,0.24,0.00,0.02,0.15,0.04,0.00,0.00,0.02,2124.88,0.00,851.28,1617.53,--,--,0.06,0.00,0.03,0.05,0.07,0.00,0.03,0.06,0.15,0.00,0.00,0.10,205.20,0.00,118.86,177.95,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,206.82,0.00,118.98,179.10,--,--,0.51,0.55,1.00,1686.06,0.17,0.02,1697.42,--,6627915.50,21413.86,4402683.66,0.00,0.00,13562.00,0.00,0.00,0.00,0.00,0.00,11052013.02,13562.00,13562.00,11065575.02,0.00,0.60,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,6436219.55,0.00,3251557.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020.00,South Carolina Electric & Gas Company,SCEG,11138.70,134458732.46,65048438.23,151995810.45,73664999.21,26276957.00,12174468.00,4509.11,2076.50,1442.12,9355121.12,1340582.10,194247.89,9400821.33,--,0.34,0.34,0.11,712.04,0.05,0.01,715.52,--,0.07,0.06,0.02,139.15,0.01,0.00,139.83,--,0.54,0.54,0.17,1119.05,0.08,0.01,1124.52,--,1.49,-1.26,0.24,0.54,1.45,-1.25,0.19,0.51,0.45,-0.12,0.09,0.17,1854.04,-66.09,896.35,1123.20,0.25,0.00,0.02,0.08,0.04,0.00,0.00,0.01,1871.27,-66.31,897.93,1128.49,--,--,0.16,3.10,0.03,0.07,0.15,3.11,0.03,0.06,0.05,0.29,0.01,0.02,197.05,163.32,117.84,139.81,0.03,0.01,0.00,0.01,0.00,0.00,0.00,0.00,198.88,163.88,118.05,140.47,--,--,0.65,0.62,0.19,1220.30,0.09,0.01,1226.68,--,3964124.83,25251.72,11921215.70,7727525.00,273253.00,800087.14,0.00,1556453.53,0.00,7302.56,1744.00,23647163.82,2629793.67,2356540.67,16719725.95,9557231.53,0.15,0.00,0.45,0.29,0.01,0.03,0.00,0.06,0.00,0.00,0.00,0.90,0.10,0.09,0.64,0.36,2715500.08,0.00,6686464.51,0.00,0.00,47539.24,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.71,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,South Carolina Public Service Authority,SC,6959.00,150975830.04,73894895.89,157883679.22,76292577.90,15617786.00,7450560.00,4516.39,2142.57,4574.44,12680043.04,2724661.14,392495.35,12772583.03,--,0.58,0.58,0.59,1623.80,0.17,0.03,1635.65,--,0.06,0.06,0.06,167.97,0.02,0.00,169.20,--,0.61,0.61,0.62,1710.01,0.18,0.03,1722.49,--,0.78,-28.24,0.18,0.54,0.76,-26.77,0.14,0.54,0.92,-11.60,0.01,0.56,2345.79,-3843.16,974.96,1809.46,0.26,-0.15,0.02,0.16,0.04,-0.03,0.00,0.02,2363.35,-3856.24,975.97,1820.54,--,--,0.07,1.20,0.02,0.05,0.07,1.20,0.02,0.05,0.08,0.49,0.00,0.06,205.20,163.33,118.83,177.93,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,206.74,163.88,118.96,179.01,--,--,0.58,0.58,0.64,1850.50,0.18,0.03,1862.51,--,8478907.04,31423.95,5504881.49,0.00,755155.00,778518.72,0.00,32244.00,0.00,36655.82,0.00,14051868.30,1565917.72,810762.72,14830387.02,787399.00,0.54,0.00,0.35,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.90,0.10,0.05,0.95,0.05,7471738.38,74.00,3805223.89,0.00,0.00,214565.28,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.33,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
2020.00,Southeastern Power Administration,SEPA,1437.00,13527.71,5415.57,20793123.83,7846889.57,2556625.00,889283.55,0.79,0.32,0.17,0.00,954.35,125.26,30.59,--,0.00,0.00,0.00,0.00,0.00,0.00,0.02,--,0.12,0.12,0.03,0.00,0.07,0.01,4.52,--,0.73,0.84,0.16,0.00,0.44,0.06,28.30,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,--,--,0.73,0.73,0.16,0.00,0.44,0.06,28.30,--,0.00,0.00,0.00,0.00,2504075.00,2162.00,0.00,50388.00,0.00,0.00,0.00,0.00,2556625.00,52550.00,2162.00,2554463.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.02,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2162.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
2020.00,Southern Company Services Inc. - Trans,SOCO,87090.30,1464151938.24,718786080.13,1594028326.02,777488084.07,238930421.32,111046183.03,41871.02,19020.48,22548.72,102407816.97,14393788.23,2098810.74,102892093.73,--,0.35,0.34,0.19,857.22,0.06,0.01,861.27,--,0.06,0.05,0.03,139.89,0.01,0.00,140.55,--,0.47,0.46,0.26,1156.58,0.08,0.01,1162.05,--,0.82,1.69,0.24,0.44,0.72,1.95,0.25,0.42,0.36,1.35,0.02,0.13,1894.66,1332.64,888.61,1224.14,0.17,0.06,0.02,0.07,0.03,0.01,0.00,0.01,1906.54,1337.46,889.64,1228.79,--,--,0.08,0.26,0.03,0.05,0.07,0.30,0.03,0.05,0.04,0.21,0.00,0.02,186.81,208.57,119.27,146.68,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.00,187.98,209.33,119.40,147.24,--,--,0.67,0.61,0.31,1338.71,0.10,0.01,1345.12,--,38143801.38,228362.79,128510786.01,47601494.00,9649004.77,10120354.48,0.00,4592853.33,0.00,83283.21,480.92,214568208.31,24362212.58,14713207.81,177087068.78,61843352.10,0.16,0.00,0.54,0.20,0.04,0.04,0.00,0.02,0.00,0.00,0.00,0.90,0.10,0.06,0.74,0.26,33051128.24,201744.67,42196425.39,0.00,0.00,3356749.78,0.00,0.00,0.00,520.00,0.00,0.42,0.00,0.54,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00
2020.00,Southwest Power Pool,SWPP,113763.70,1479617749.06,729581684.73,2276857493.89,1037462162.46,258470609.89,115797043.74,85811.53,42810.94,95361.23,126527172.31,22097955.33,3173256.66,127276211.99,--,0.66,0.74,0.74,979.05,0.09,0.01,984.84,--,0.12,0.12,0.13,171.03,0.01,0.00,172.04,--,1.14,1.27,1.26,1674.74,0.15,0.02,1684.66,--,1.52,36.57,0.65,1.13,1.55,53.24,0.66,1.16,2.25,3.71,0.01,1.25,2222.17,3968.88,1029.80,1691.94,0.25,0.14,0.02,0.15,0.04,0.03,0.00,0.02,2239.24,3980.31,1030.85,1701.87,--,--,0.14,1.50,0.08,0.12,0.14,1.40,0.08,0.12,0.21,0.15,0.00,0.13,206.40,162.67,118.90,172.13,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,207.98,163.14,119.02,173.14,--,--,1.29,1.34,1.20,1716.31,0.15,0.02,1726.18,--,77806192.67,204237.62,71166209.14,16771033.00,11211852.00,1375923.19,78551279.00,836000.00,0.00,312932.60,234952.00,166495557.02,91975054.19,80763202.19,151100447.21,107370164.00,0.30,0.00,0.28,0.06,0.04,0.01,0.30,0.00,0.00,0.00,0.00,0.64,0.36,0.31,0.58,0.42,52084571.81,24332.63,41067312.54,0.00,0.00,509517.84,0.00,0.00,0.00,63898.00,0.00,0.56,0.00,0.44,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
2020.00,Southwestern Power Administration,SPA,2506.70,16894768.00,7278882.00,79083763.91,32527353.10,8726263.00,3596865.00,944.81,411.67,4267.02,1771490.14,411653.07,59884.80,1785558.64,--,0.22,0.23,0.98,406.01,0.05,0.01,409.24,--,0.11,0.11,0.51,209.71,0.02,0.00,211.37,--,1.15,1.22,5.20,2159.11,0.25,0.04,2176.26,--,1.13,30.80,27.01,1.15,1.12,30.81,27.02,1.14,5.20,2.79,0.03,5.20,2159.75,1570.48,1182.68,2159.11,0.25,0.06,0.02,0.25,0.04,0.01,0.00,0.04,2176.90,1575.86,1183.90,2176.26,--,--,0.11,3.20,2.67,0.11,0.11,3.20,2.67,0.11,0.51,0.29,0.00,0.51,209.76,163.33,116.89,209.71,0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,211.43,163.89,117.01,211.37,--,--,1.31,1.31,5.18,2155.17,0.25,0.04,2172.24,--,1638212.60,2318.23,415.00,0.00,5454632.00,0.00,1597235.00,33449.86,0.00,0.00,0.00,1640945.83,7085316.86,1630684.86,1640945.83,7085316.86,0.19,0.00,0.00,0.00,0.63,0.00,0.18,0.00,0.00,0.00,0.00,0.19,0.81,0.19,0.19,0.81,226639.59,1085.00,415.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
